,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
12604,2016-05-19T23:00:00+0200,66.94800000000001,593.189,93.95700000000001,3388.35,3038.235,2203.1710000000003,4767.014,81.226,69.795
12605,2016-05-20T00:00:00+0200,66.94800000000001,593.189,93.98299999999999,3388.35,3038.393,2203.181,4767.014,81.226,69.795
12606,2016-05-20T01:00:00+0200,66.94800000000001,593.189,93.99799999999999,3388.35,3038.546,2203.186,4767.014,81.236,69.795
12607,2016-05-20T02:00:00+0200,66.94800000000001,593.189,94.01899999999999,3388.35,3038.716,2203.1910000000003,4767.014,81.257,69.795
12608,2016-05-20T03:00:00+0200,66.94800000000001,593.189,94.039,3388.35,3038.866,2203.201,4767.014,81.257,69.795
12609,2016-05-20T04:00:00+0200,66.94800000000001,593.189,94.054,3388.35,3039.045,2203.201,4767.014,81.28699999999999,69.795
12610,2016-05-20T05:00:00+0200,66.94800000000001,593.189,94.08,3388.35,3039.179,2203.2110000000002,4767.029,81.28699999999999,69.795
12611,2016-05-20T06:00:00+0200,66.94800000000001,593.189,94.095,3388.4159999999997,3039.191,2203.221,4767.253,81.309,69.795
12612,2016-05-20T07:00:00+0200,66.94800000000001,593.189,94.111,3388.655,3039.191,2203.221,4767.638,81.317,69.795
12613,2016-05-20T08:00:00+0200,66.94800000000001,593.189,94.137,3390.0209999999997,3039.191,2203.231,4769.168,81.317,69.795
12614,2016-05-20T09:00:00+0200,66.94800000000001,593.189,94.15100000000001,3393.46,3039.191,2203.231,4772.787,81.348,69.795
12615,2016-05-20T10:00:00+0200,66.94800000000001,593.189,94.17299999999999,3398.6859999999997,3039.191,2203.241,4778.188,81.348,69.795
12616,2016-05-20T11:00:00+0200,66.94800000000001,593.189,94.191,3403.841,3039.191,2203.251,4783.553,81.37899999999999,69.795
